Customer_ID,Customer_Name,Gender,Age,Age_Group,Geography_ID,Acquisition_Channel_ID,Customer_Segment,Registration_Date,Is_Active
380,Siddharth Kumar,Male,39,36-45,3,1,Premium,2025-03-28,True
381,Divya Kumar,Female,46,46-55,8,5,Standard,2025-11-20,True
382,Riya Kumar,Female,19,18-25,29,4,Standard,2025-02-15,True
383,Neha Joshi,Female,48,46-55,23,2,Standard,2025-09-25,True
384,Neha Patel,Female,29,26-35,20,6,Standard,2025-09-13,True
385,Manish Pillai,Male,37,36-45,12,4,Standard,2025-03-02,True
386,Siddharth Rao,Male,52,46-55,17,2,Standard,2025-04-17,True
387,Ananya Patel,Female,25,18-25,26,2,VIP,2025-08-31,True
388,Sneha Kumar,Female,60,56-65,30,1,Standard,2025-04-18,True
389,Kavya Rao,Female,57,56-65,26,4,Premium,2025-10-03,True
390,Rahul Mehta,Male,19,18-25,16,5,Premium,2025-08-16,True
391,Neha Patel,Female,65,56-65,22,3,Standard,2025-04-27,True
392,Rohan Joshi,Male,44,36-45,28,2,Standard,2025-08-30,True
393,Ananya Naidu,Female,45,36-45,5,2,Inactive,2025-08-21,False
394,Karan Rao,Male,26,26-35,15,6,Standard,2025-05-19,True
395,Aditya Kumar,Male,20,18-25,23,5,Standard,2025-08-27,True
396,Neha Kumar,Female,39,36-45,8,3,Premium,2025-11-23,True
397,Siddharth Iyer,Male,32,26-35,3,4,Standard,2025-04-21,True
398,Nandini Verma,Female,35,26-35,1,6,Premium,2025-05-07,True
399,Neha Das,Female,32,26-35,29,5,Inactive,2025-10-21,False
400,Karan Sharma,Male,20,18-25,16,6,Standard,2025-09-29,True
401,Shreya Mehta,Female,62,56-65,27,1,Standard,2025-10-13,True
402,Nikhil Joshi,Male,44,36-45,7,2,Standard,2025-02-16,True
403,Varun Gupta,Male,37,36-45,6,6,Standard,2025-10-26,True
404,Varun Verma,Male,26,26-35,28,6,Premium,2025-07-09,True
405,Swati Gupta,Female,18,18-25,28,6,Premium,2025-06-20,True
406,Vikram Singh,Male,35,26-35,23,5,Premium,2025-12-17,True
407,Siddharth Naidu,Male,39,36-45,24,1,Premium,2025-07-06,True
408,Arjun Singh,Male,41,36-45,15,5,Standard,2025-11-28,True
409,Akash Joshi,Male,31,26-35,5,3,Standard,2025-09-02,True
410,Harsh Joshi,Male,32,26-35,11,3,Standard,2025-08-05,True
411,Ananya Reddy,Female,41,36-45,12,4,Standard,2025-03-04,True
412,Swati Iyer,Female,61,56-65,27,5,Standard,2025-07-08,True
413,Rohan Naidu,Male,47,46-55,3,1,Standard,2025-02-09,True
414,Rahul Nair,Male,25,18-25,23,2,Premium,2025-09-24,True
415,Vikram Singh,Male,61,56-65,18,2,Standard,2025-11-27,True
416,Vikram Patel,Male,22,18-25,1,2,Standard,2025-06-21,True
417,Ishita Rao,Female,59,56-65,21,3,Standard,2025-09-29,True
418,Shreya Nair,Female,54,46-55,5,3,Standard,2025-09-05,True
419,Kavya Mehta,Female,21,18-25,5,3,VIP,2025-11-13,True
420,Nikhil Iyer,Male,36,36-45,6,2,Standard,2025-12-08,True
421,Rahul Patel,Male,25,18-25,2,3,Standard,2025-07-09,True
422,Rohan Iyer,Male,63,56-65,2,6,Standard,2025-07-10,True
423,Divya Kumar,Female,52,46-55,10,1,Inactive,2025-07-27,False
424,Riya Kumar,Female,47,46-55,30,3,VIP,2025-10-07,True
425,Meera Joshi,Female,36,36-45,16,3,Inactive,2025-10-21,False
426,Harsh Das,Male,64,56-65,30,4,Standard,2025-09-03,True
427,Rahul Gupta,Male,53,46-55,4,3,Standard,2025-04-23,True
428,Pooja Reddy,Female,38,36-45,2,5,Standard,2025-04-24,True
429,Aishwarya Sharma,Female,23,18-25,18,4,VIP,2025-09-20,True
430,Aishwarya Verma,Female,38,36-45,20,5,Standard,2025-12-08,True
431,Neha Kumar,Female,63,56-65,28,4,Standard,2025-05-26,True
432,Pooja Nair,Female,46,46-55,28,5,Premium,2025-08-16,True
433,Riya Verma,Female,36,36-45,6,6,Inactive,2025-08-06,False
434,Sneha Pillai,Female,55,46-55,20,1,Standard,2025-09-26,True
435,Priya Naidu,Female,55,46-55,25,4,Standard,2025-05-20,True
436,Sneha Iyer,Female,47,46-55,23,5,Standard,2025-04-06,True
437,Kavya Iyer,Female,49,46-55,2,3,Standard,2025-10-14,True
438,Aishwarya Sharma,Female,18,18-25,5,3,Standard,2025-11-22,True
439,Priya Gupta,Female,60,56-65,29,3,Standard,2025-12-19,True
440,Aarav Reddy,Male,35,26-35,16,1,Standard,2025-09-04,True
441,Nandini Nair,Female,58,56-65,22,4,Inactive,2025-03-03,False
442,Divya Joshi,Female,54,46-55,1,3,Standard,2025-06-13,True
443,Lakshmi Joshi,Female,26,26-35,12,2,Standard,2025-11-22,True
444,Ananya Nair,Female,36,36-45,17,6,Inactive,2025-09-21,False
445,Harsh Gupta,Male,29,26-35,25,1,Standard,2025-06-15,True
446,Nandini Pillai,Female,61,56-65,26,3,Standard,2025-07-05,True
447,Akash Das,Male,40,36-45,27,2,Standard,2025-07-10,True
448,Neha Rao,Female,28,26-35,4,2,Standard,2025-04-07,True
449,Karan Verma,Male,22,18-25,4,2,Inactive,2025-09-03,False
450,Kavya Joshi,Female,41,36-45,5,4,Standard,2025-06-25,True
451,Nikhil Nair,Male,19,18-25,24,1,Premium,2025-03-14,True
452,Vikram Kumar,Male,31,26-35,5,1,Premium,2025-02-27,True
453,Aarav Mehta,Male,48,46-55,25,4,Standard,2025-12-04,True
454,Varun Reddy,Male,34,26-35,2,1,Standard,2025-02-19,True
455,Anil Das,Male,31,26-35,19,2,Standard,2025-02-16,True
456,Vivek Joshi,Male,35,26-35,19,3,Premium,2025-11-10,True
457,Akash Das,Male,22,18-25,4,5,Standard,2025-04-09,True
458,Sneha Naidu,Female,52,46-55,1,6,Standard,2025-09-16,True
459,Pooja Joshi,Female,55,46-55,6,4,Standard,2025-07-01,True
460,Neha Patel,Female,50,46-55,8,4,VIP,2025-03-05,True
461,Priya Iyer,Female,26,26-35,16,3,Standard,2025-01-21,True
462,Aditya Verma,Male,25,18-25,13,3,Premium,2025-12-18,True
463,Aishwarya Iyer,Female,44,36-45,10,4,Standard,2025-09-01,True
464,Sneha Sharma,Female,61,56-65,16,6,Standard,2025-12-04,True
465,Arjun Kumar,Male,43,36-45,13,6,Standard,2025-03-28,True
466,Aditya Patel,Male,39,36-45,7,5,Standard,2025-04-30,True
467,Swati Verma,Female,35,26-35,25,6,Standard,2025-11-26,True
468,Pooja Verma,Female,60,56-65,20,4,Inactive,2025-09-19,False
469,Sneha Mehta,Female,47,46-55,4,1,Standard,2025-11-18,True
470,Aarav Reddy,Male,65,56-65,2,1,Standard,2025-04-02,True
471,Ishita Gupta,Female,38,36-45,5,3,Standard,2025-02-09,True
472,Riya Verma,Female,30,26-35,10,6,Standard,2025-10-05,True
473,Riya Pillai,Female,52,46-55,18,1,Inactive,2025-01-17,False
474,Lakshmi Naidu,Female,25,18-25,13,4,Standard,2025-08-24,True
475,Aarav Kumar,Male,53,46-55,22,3,Standard,2025-08-09,True
476,Vikram Joshi,Male,42,36-45,16,1,Standard,2025-10-11,True
477,Shreya Iyer,Female,28,26-35,17,1,Standard,2025-07-13,True
478,Riya Nair,Female,38,36-45,2,1,Standard,2025-07-07,True
479,Riya Joshi,Female,55,46-55,1,6,Standard,2025-06-26,True
480,Neha Rao,Female,21,18-25,22,2,Standard,2025-10-31,True
481,Anil Joshi,Male,22,18-25,28,3,Standard,2025-10-03,True
482,Ananya Verma,Female,60,56-65,28,4,Premium,2025-05-17,True
483,Nikhil Verma,Male,55,46-55,1,3,Standard,2025-10-21,True
484,Harsh Verma,Male,24,18-25,23,6,Standard,2025-12-08,True
485,Sneha Das,Female,37,36-45,12,4,Standard,2025-02-08,True
486,Vikram Nair,Male,21,18-25,10,5,Standard,2025-02-17,True
487,Siddharth Rao,Male,35,26-35,3,5,Standard,2025-04-18,True
488,Riya Reddy,Female,59,56-65,27,3,Standard,2025-12-06,True
489,Aishwarya Singh,Female,43,36-45,9,5,Standard,2025-10-08,True
490,Anil Sharma,Male,58,56-65,23,5,Standard,2025-04-20,True
491,Kavya Naidu,Female,58,56-65,18,5,Premium,2025-10-17,True
492,Akash Patel,Male,41,36-45,15,2,Premium,2025-06-03,True
493,Neha Rao,Female,22,18-25,21,2,Standard,2025-05-27,True
494,Vikram Gupta,Male,56,56-65,8,4,Standard,2025-01-15,True
495,Harsh Pillai,Male,37,36-45,15,4,Standard,2025-11-28,True
496,Rohan Kumar,Male,35,26-35,5,1,Premium,2025-12-04,True
497,Manish Pillai,Male,20,18-25,24,4,Standard,2025-02-12,True
498,Ishita Nair,Female,22,18-25,29,4,Standard,2025-02-16,True
499,Nandini Joshi,Female,26,26-35,8,1,Standard,2025-03-03,True
500,Shreya Naidu,Female,23,18-25,8,5,Premium,2025-06-18,True
501,Riya Joshi,Female,65,56-65,8,4,Standard,2025-04-20,True
502,Shreya Singh,Female,34,26-35,28,5,Standard,2025-12-25,True
503,Aditya Iyer,Male,45,36-45,16,6,Standard,2025-03-16,True
504,Shreya Joshi,Female,41,36-45,27,3,VIP,2025-11-07,True
505,Vivek Joshi,Male,60,56-65,26,1,Premium,2025-05-03,True
506,Divya Singh,Female,37,36-45,21,6,Premium,2025-03-04,True
507,Vivek Verma,Male,42,36-45,1,4,Inactive,2025-05-11,False
508,Priya Naidu,Female,33,26-35,10,2,Standard,2025-08-13,True
509,Lakshmi Mehta,Female,59,56-65,14,1,Standard,2025-09-09,True
510,Swati Singh,Female,39,36-45,23,4,Premium,2025-03-24,True
511,Divya Reddy,Female,40,36-45,14,5,Standard,2025-06-17,True
512,Swati Sharma,Female,21,18-25,21,6,Standard,2025-11-25,True
513,Aarav Singh,Male,30,26-35,21,3,Standard,2025-03-22,True
514,Akash Joshi,Male,59,56-65,25,2,Standard,2025-06-13,True
515,Shreya Pillai,Female,65,56-65,5,3,Standard,2025-06-17,True
516,Aishwarya Reddy,Female,44,36-45,12,2,Standard,2025-10-20,True
517,Aarav Sharma,Male,53,46-55,21,5,Premium,2025-08-25,True
518,Vikram Joshi,Male,28,26-35,2,4,Standard,2025-03-18,True
519,Aditya Kumar,Male,54,46-55,4,1,Standard,2025-08-21,True
520,Priya Patel,Female,63,56-65,7,2,Inactive,2025-05-17,False
521,Swati Verma,Female,42,36-45,5,4,Standard,2025-05-25,True
522,Karan Kumar,Male,44,36-45,26,2,VIP,2025-05-01,True
523,Lakshmi Patel,Female,41,36-45,19,6,Standard,2025-08-29,True
524,Vivek Rao,Male,62,56-65,13,6,Standard,2025-08-05,True
525,Priya Reddy,Female,53,46-55,2,1,Standard,2025-07-01,True
526,Aarav Nair,Male,50,46-55,20,4,Standard,2025-07-09,True
527,Anil Iyer,Male,20,18-25,19,2,Standard,2025-06-23,True
528,Sneha Reddy,Female,38,36-45,23,5,Standard,2025-06-10,True
529,Rahul Verma,Male,35,26-35,24,3,Inactive,2025-05-25,False
530,Ishita Pillai,Female,34,26-35,17,3,Standard,2025-09-09,True
531,Akash Pillai,Male,60,56-65,21,4,Standard,2025-04-28,True
532,Aarav Verma,Male,34,26-35,6,6,Standard,2025-09-11,True
533,Varun Rao,Male,63,56-65,18,4,Standard,2025-03-17,True
534,Aditya Reddy,Male,31,26-35,28,3,Standard,2025-09-18,True
535,Ishita Naidu,Female,60,56-65,19,2,VIP,2025-09-27,True
536,Karan Naidu,Male,22,18-25,8,4,Premium,2025-01-14,True
537,Meera Gupta,Female,25,18-25,13,3,VIP,2025-06-15,True
538,Aarav Reddy,Male,47,46-55,27,6,Standard,2025-05-18,True
539,Aditya Sharma,Male,59,56-65,20,4,Premium,2025-10-19,True
540,Rohan Pillai,Male,21,18-25,26,6,Premium,2025-02-06,True
541,Priya Singh,Female,34,26-35,6,2,Inactive,2025-07-24,False
542,Aarav Pillai,Male,31,26-35,6,4,Standard,2025-12-01,True
543,Arjun Nair,Male,49,46-55,26,4,Premium,2025-12-17,True
544,Aditya Gupta,Male,24,18-25,27,3,Standard,2025-07-18,True
545,Kavya Das,Female,56,56-65,14,1,Premium,2025-11-11,True
546,Karan Gupta,Male,45,36-45,3,1,VIP,2025-12-13,True
547,Manish Gupta,Male,63,56-65,5,4,Standard,2025-02-12,True
548,Shreya Singh,Female,23,18-25,30,4,VIP,2025-12-17,True
549,Nandini Patel,Female,51,46-55,14,3,Standard,2025-01-24,True
550,Akash Singh,Male,44,36-45,4,4,Standard,2025-05-10,True
551,Kavya Das,Female,23,18-25,25,5,Premium,2025-08-25,True
552,Harsh Kumar,Male,43,36-45,2,1,Premium,2025-06-10,True
553,Riya Gupta,Female,46,46-55,20,3,Premium,2025-04-06,True
554,Rahul Reddy,Male,65,56-65,20,3,Standard,2025-10-01,True
555,Aarav Singh,Male,25,18-25,1,2,Standard,2025-07-27,True
556,Kavya Das,Female,57,56-65,12,6,Standard,2025-07-22,True
557,Priya Kumar,Female,26,26-35,1,2,Standard,2025-04-07,True
558,Rohan Verma,Male,59,56-65,5,6,Premium,2025-10-03,True
559,Arjun Nair,Male,47,46-55,5,4,Standard,2025-03-20,True
560,Shreya Verma,Female,19,18-25,28,4,Standard,2025-10-19,True
561,Ananya Rao,Female,18,18-25,4,6,Standard,2025-08-01,True
562,Swati Das,Female,56,56-65,24,5,Inactive,2025-01-19,False
563,Neha Verma,Female,50,46-55,19,6,Standard,2025-09-07,True
564,Nikhil Sharma,Male,51,46-55,1,4,Standard,2025-05-18,True
565,Lakshmi Verma,Female,25,18-25,16,5,Inactive,2025-06-27,False
566,Swati Singh,Female,19,18-25,6,3,Standard,2025-08-13,True
567,Akash Patel,Male,55,46-55,30,6,Standard,2025-12-03,True
568,Sneha Naidu,Female,36,36-45,24,6,Standard,2025-12-11,True
569,Riya Verma,Female,28,26-35,20,2,Premium,2025-12-08,True
570,Sneha Kumar,Female,30,26-35,6,5,Premium,2025-09-10,True
571,Aishwarya Patel,Female,53,46-55,2,1,Standard,2025-12-13,True
572,Rahul Pillai,Male,50,46-55,2,1,Standard,2025-04-27,True
573,Akash Patel,Male,49,46-55,9,3,Premium,2025-10-13,True
574,Lakshmi Kumar,Female,62,56-65,28,5,Standard,2025-01-26,True
575,Riya Verma,Female,25,18-25,4,5,Premium,2025-02-22,True
576,Akash Reddy,Male,28,26-35,21,1,Premium,2025-03-22,True
577,Swati Verma,Female,50,46-55,16,6,Standard,2025-07-06,True
578,Nandini Kumar,Female,25,18-25,28,2,Standard,2025-01-04,True
579,Vivek Mehta,Male,48,46-55,11,3,Standard,2025-07-10,True
580,Pooja Gupta,Female,60,56-65,8,2,Standard,2025-04-27,True
581,Harsh Singh,Male,44,36-45,30,4,VIP,2025-09-22,True
582,Ananya Verma,Female,27,26-35,25,1,Standard,2025-02-05,True
583,Aditya Rao,Male,43,36-45,25,2,Standard,2025-01-19,True
584,Anil Das,Male,21,18-25,21,6,Premium,2025-06-01,True
585,Neha Naidu,Female,61,56-65,23,5,Premium,2025-06-10,True
586,Ananya Pillai,Female,35,26-35,29,5,Standard,2025-07-26,True
587,Meera Patel,Female,52,46-55,20,5,Standard,2025-11-29,True
588,Riya Patel,Female,37,36-45,3,1,Standard,2025-03-06,True
589,Aishwarya Reddy,Female,50,46-55,18,3,Premium,2025-03-23,True
590,Aarav Naidu,Male,52,46-55,19,3,Premium,2025-08-05,True
591,Nikhil Sharma,Male,41,36-45,9,6,Standard,2025-11-30,True
592,Varun Nair,Male,54,46-55,24,1,VIP,2025-10-25,True
593,Aditya Nair,Male,36,36-45,22,6,Standard,2025-07-13,True
594,Arjun Rao,Male,51,46-55,19,2,Standard,2025-02-20,True
595,Nikhil Singh,Male,44,36-45,3,1,Premium,2025-09-01,True
596,Varun Reddy,Male,41,36-45,22,5,Standard,2025-07-22,True
597,Ishita Verma,Female,58,56-65,14,4,Premium,2025-08-02,True
598,Rahul Iyer,Male,26,26-35,16,6,VIP,2025-09-20,True
599,Nikhil Patel,Male,47,46-55,16,1,Premium,2025-07-09,True
600,Siddharth Pillai,Male,44,36-45,4,1,Standard,2025-09-25,True
601,Arjun Rao,Male,37,36-45,12,3,Standard,2025-03-15,True
602,Harsh Das,Male,44,36-45,2,3,Standard,2025-09-08,True
603,Arjun Iyer,Male,40,36-45,3,1,Standard,2025-10-17,True
604,Lakshmi Rao,Female,42,36-45,16,6,Standard,2025-03-12,True
605,Riya Verma,Female,60,56-65,15,2,Standard,2025-11-16,True
606,Neha Patel,Female,43,36-45,11,5,Standard,2025-08-15,True
607,Meera Reddy,Female,28,26-35,23,1,Premium,2025-12-29,True
608,Divya Gupta,Female,25,18-25,21,5,VIP,2025-10-05,True
609,Siddharth Iyer,Male,30,26-35,25,4,Standard,2025-12-04,True
610,Aarav Nair,Male,31,26-35,8,6,Standard,2025-02-13,True
611,Neha Das,Female,20,18-25,16,1,Standard,2025-01-13,True
612,Neha Nair,Female,23,18-25,4,1,Standard,2025-04-04,True
613,Riya Reddy,Female,27,26-35,10,4,Standard,2025-06-16,True
614,Aarav Joshi,Male,21,18-25,10,4,Standard,2025-06-15,True
615,Neha Pillai,Female,25,18-25,2,2,Standard,2025-05-02,True
616,Divya Mehta,Female,50,46-55,13,1,Standard,2025-10-11,True
617,Priya Verma,Female,19,18-25,14,6,Premium,2025-05-18,True
618,Rohan Mehta,Male,53,46-55,21,2,Standard,2025-02-12,True
619,Harsh Kumar,Male,41,36-45,18,2,Standard,2025-08-05,True
620,Ananya Sharma,Female,47,46-55,27,5,VIP,2025-01-01,True
621,Anil Naidu,Male,48,46-55,9,5,Standard,2025-06-29,True
622,Siddharth Pillai,Male,50,46-55,10,1,Standard,2025-02-05,True
623,Priya Singh,Female,62,56-65,4,2,VIP,2025-08-10,True
624,Siddharth Iyer,Male,38,36-45,29,6,Inactive,2025-11-22,False
625,Riya Joshi,Female,46,46-55,9,2,Standard,2025-04-18,True
626,Ishita Rao,Female,19,18-25,30,6,Premium,2025-11-08,True
627,Ananya Naidu,Female,18,18-25,22,2,Premium,2025-12-27,True
628,Riya Singh,Female,52,46-55,3,6,Standard,2025-12-10,True
629,Meera Reddy,Female,40,36-45,27,4,Standard,2025-04-01,True
630,Arjun Verma,Male,41,36-45,30,2,Standard,2025-01-11,True
631,Meera Naidu,Female,63,56-65,12,2,Standard,2025-06-05,True
632,Rohan Verma,Male,41,36-45,2,3,Premium,2025-11-07,True
633,Aarav Patel,Male,58,56-65,13,1,Standard,2025-09-10,True
634,Akash Patel,Male,60,56-65,24,5,Standard,2025-03-31,True
635,Siddharth Kumar,Male,65,56-65,3,2,Standard,2025-04-27,True
636,Aishwarya Pillai,Female,61,56-65,1,6,Standard,2025-12-15,True
637,Ananya Singh,Female,59,56-65,22,6,Premium,2025-08-10,True
638,Kavya Reddy,Female,61,56-65,17,4,Standard,2025-01-23,True
639,Aarav Nair,Male,44,36-45,18,4,Standard,2025-06-21,True
640,Anil Das,Male,19,18-25,24,2,Inactive,2025-08-05,False
641,Anil Patel,Male,30,26-35,6,3,Standard,2025-02-19,True
642,Varun Singh,Male,19,18-25,19,6,Inactive,2025-05-09,False
643,Arjun Verma,Male,33,26-35,11,1,Standard,2025-05-02,True
644,Harsh Das,Male,57,56-65,15,1,Standard,2025-02-13,True
645,Anil Sharma,Male,42,36-45,11,6,Standard,2025-08-15,True
646,Vikram Das,Male,58,56-65,14,1,Standard,2025-01-27,True
647,Nandini Singh,Female,43,36-45,4,5,Standard,2025-11-03,True
648,Varun Singh,Male,47,46-55,26,4,Standard,2025-06-23,True
649,Varun Iyer,Male,39,36-45,19,2,Standard,2025-02-04,True
650,Anil Das,Male,26,26-35,21,5,Standard,2025-11-14,True
651,Sneha Patel,Female,26,26-35,26,1,Standard,2025-08-12,True
652,Kavya Das,Female,52,46-55,25,2,Standard,2025-06-25,True
653,Pooja Sharma,Female,51,46-55,19,6,Standard,2025-09-17,True
654,Karan Rao,Male,30,26-35,7,6,Inactive,2025-02-05,False
655,Aishwarya Gupta,Female,48,46-55,23,6,Inactive,2025-11-04,False
656,Nandini Das,Female,54,46-55,11,5,Standard,2025-02-23,True
657,Lakshmi Mehta,Female,20,18-25,16,2,Inactive,2025-11-24,False
658,Nikhil Patel,Male,47,46-55,20,2,Premium,2025-06-19,True
659,Aishwarya Singh,Female,29,26-35,27,1,Standard,2025-01-16,True
660,Rahul Nair,Male,46,46-55,7,6,Premium,2025-01-23,True
661,Rohan Patel,Male,36,36-45,6,2,Premium,2025-06-23,True
662,Rahul Patel,Male,19,18-25,6,3,Inactive,2025-01-11,False
663,Karan Gupta,Male,25,18-25,11,2,Standard,2025-07-10,True
664,Akash Mehta,Male,57,56-65,29,4,Standard,2025-03-15,True
665,Harsh Patel,Male,30,26-35,18,4,Standard,2025-08-08,True
666,Anil Sharma,Male,57,56-65,19,2,Standard,2025-03-18,True
667,Aishwarya Sharma,Female,58,56-65,26,3,Premium,2025-10-27,True
668,Aishwarya Joshi,Female,23,18-25,26,4,Standard,2025-03-27,True
669,Riya Naidu,Female,59,56-65,25,5,Standard,2025-04-02,True
670,Swati Rao,Female,51,46-55,23,4,Standard,2025-05-18,True
671,Meera Naidu,Female,55,46-55,21,1,Premium,2025-08-20,True
672,Karan Patel,Male,37,36-45,14,4,Premium,2025-07-11,True
673,Divya Reddy,Female,26,26-35,25,1,Standard,2025-04-28,True
674,Varun Iyer,Male,57,56-65,11,4,Standard,2025-07-08,True
675,Pooja Nair,Female,42,36-45,1,2,Standard,2025-02-08,True
676,Lakshmi Reddy,Female,36,36-45,27,5,Standard,2025-05-22,True
677,Arjun Reddy,Male,22,18-25,12,1,Standard,2025-12-12,True
678,Kavya Nair,Female,65,56-65,27,6,Standard,2025-11-06,True
679,Vivek Mehta,Male,63,56-65,24,5,Inactive,2025-01-05,False
680,Kavya Pillai,Female,40,36-45,26,4,Inactive,2025-10-24,False
681,Varun Gupta,Male,50,46-55,25,2,Standard,2025-04-18,True
682,Aishwarya Iyer,Female,55,46-55,26,5,Premium,2025-08-25,True
683,Riya Reddy,Female,38,36-45,28,2,Premium,2025-08-02,True
684,Varun Verma,Male,53,46-55,1,3,Premium,2025-06-06,True
685,Varun Mehta,Male,60,56-65,27,3,Standard,2025-12-18,True
686,Riya Mehta,Female,62,56-65,18,3,Standard,2025-01-17,True
687,Rahul Rao,Male,54,46-55,21,5,Inactive,2025-10-21,False
688,Neha Patel,Female,43,36-45,3,5,Standard,2025-06-18,True
689,Meera Naidu,Female,37,36-45,3,2,Standard,2025-01-17,True
690,Ananya Kumar,Female,30,26-35,3,4,Standard,2025-12-04,True
691,Varun Sharma,Male,41,36-45,17,1,Premium,2025-07-30,True
692,Sneha Reddy,Female,26,26-35,18,4,Standard,2025-04-16,True
693,Vivek Patel,Male,37,36-45,14,6,Standard,2025-10-22,True
694,Ishita Patel,Female,50,46-55,23,6,Standard,2025-03-15,True
695,Priya Pillai,Female,43,36-45,20,2,Premium,2025-09-09,True
696,Shreya Das,Female,20,18-25,24,1,Premium,2025-08-22,True
697,Swati Pillai,Female,63,56-65,26,3,Premium,2025-03-31,True
698,Aishwarya Kumar,Female,57,56-65,24,4,Premium,2025-04-04,True
699,Karan Joshi,Male,20,18-25,8,2,Standard,2025-05-30,True
700,Nikhil Joshi,Male,64,56-65,29,2,Inactive,2025-07-30,False
701,Aditya Reddy,Male,24,18-25,17,3,Standard,2025-04-17,True
702,Varun Sharma,Male,22,18-25,21,6,Standard,2025-06-25,True
703,Nandini Patel,Female,43,36-45,2,1,Premium,2025-03-11,True
704,Meera Joshi,Female,47,46-55,16,4,Standard,2025-05-05,True
705,Sneha Verma,Female,35,26-35,27,2,Standard,2025-02-21,True
706,Vikram Reddy,Male,52,46-55,24,4,Standard,2025-01-06,True
707,Sneha Verma,Female,40,36-45,6,2,Premium,2025-09-30,True
708,Varun Joshi,Male,21,18-25,27,6,Standard,2025-12-04,True
709,Karan Joshi,Male,37,36-45,15,1,Standard,2025-07-13,True
710,Anil Patel,Male,41,36-45,30,2,Standard,2025-01-15,True
711,Aditya Pillai,Male,30,26-35,22,6,VIP,2025-02-19,True
712,Nikhil Kumar,Male,20,18-25,14,5,Standard,2025-10-15,True
713,Siddharth Patel,Male,52,46-55,13,4,Standard,2025-07-02,True
714,Sneha Sharma,Female,43,36-45,21,3,Standard,2025-04-23,True
715,Manish Pillai,Male,35,26-35,21,5,Standard,2025-04-22,True
716,Kavya Mehta,Female,56,56-65,16,1,Premium,2025-10-19,True
717,Vikram Reddy,Male,56,56-65,11,6,Standard,2025-12-22,True
718,Aditya Kumar,Male,58,56-65,25,6,Premium,2025-09-04,True
719,Aditya Sharma,Male,56,56-65,30,5,Standard,2025-04-30,True
720,Rohan Sharma,Male,57,56-65,25,1,Premium,2025-05-05,True
721,Aarav Kumar,Male,41,36-45,16,3,Standard,2025-11-25,True
722,Rohan Naidu,Male,64,56-65,20,4,Standard,2025-05-23,True
723,Meera Mehta,Female,20,18-25,17,4,Standard,2025-01-13,True
724,Vivek Joshi,Male,39,36-45,11,2,Standard,2025-12-07,True
725,Harsh Gupta,Male,62,56-65,24,2,Standard,2025-06-14,True
726,Varun Gupta,Male,18,18-25,3,4,Standard,2025-11-21,True
727,Rohan Kumar,Male,23,18-25,6,5,Premium,2025-04-15,True
728,Akash Reddy,Male,45,36-45,24,4,Premium,2025-05-06,True
729,Sneha Das,Female,33,26-35,10,3,VIP,2025-04-14,True
730,Nandini Mehta,Female,48,46-55,3,3,Standard,2025-08-14,True
731,Divya Das,Female,65,56-65,14,2,Premium,2025-01-11,True
732,Neha Pillai,Female,23,18-25,25,3,Standard,2025-03-31,True
733,Neha Verma,Female,37,36-45,15,3,Standard,2025-02-06,True
734,Sneha Joshi,Female,48,46-55,7,2,Inactive,2025-01-03,False
735,Vivek Iyer,Male,64,56-65,24,3,Premium,2025-07-22,True
736,Neha Verma,Female,37,36-45,21,5,Premium,2025-03-05,True
737,Lakshmi Das,Female,28,26-35,7,4,Inactive,2025-06-28,False
738,Meera Joshi,Female,41,36-45,23,1,Premium,2025-05-07,True
739,Varun Sharma,Male,41,36-45,21,6,Standard,2025-11-27,True
740,Vikram Das,Male,47,46-55,22,2,Standard,2025-12-06,True
741,Aarav Reddy,Male,23,18-25,21,6,Inactive,2025-07-23,False
742,Akash Naidu,Male,30,26-35,29,4,Standard,2025-12-21,True
743,Divya Iyer,Female,60,56-65,29,4,Premium,2025-02-15,True
